DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           N2O                       N2O_30s                   N2O_1min                  N2O_5min                  N2O_dry                   N2O_dry30s                N2O_dry1min               N2O_dry5min               CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       NH3                       O2                        O2_dry                    ChemDetect                peak_1a                   peak_41                   peak_4                    peak15                    ch4_splinemax             nh3_conc_ave              
2022-05-20                13:11:18.851              139.50785708              3348.188570               140.50785708              1653077478.852            0                         963                       1.4000759888E+02          4.5000877380E+01          2.7312500000E+01          4.5168937683E+01          4.5001548767E+01          4.6000000000E+01          0.0000000000E+00          3.7211933594E+04          0.0000000000E+00          3.4634559799E-01          3.5500264756E-01          3.5410357868E-01          3.5511374320E-01          3.5461571104E-01          3.6346151186E-01          3.6251514774E-01          3.6283683135E-01          4.5315182346E+02          4.6419312599E+02          2.4738313153E+00          2.5177940909E+00          1.3826131584E+00          1.8098844617E+00          2.1079162708E+01          2.1405553657E+01          0.0000000000E+00          6.9131385537E-01          6.1225741296E+01          1.5704343785E+00          8.1480892864E+01          5.3242501607E+02          1.8477135074E+00          
2022-05-20                13:11:19.864              139.50786880              3348.188851               140.50786880              1653077479.864            0                         963                       1.4000329656E+02          4.5000721911E+01          2.7312500000E+01          4.5168976551E+01          4.5001412731E+01          4.7000000000E+01          0.0000000000E+00          3.7214059171E+04          0.0000000000E+00          3.4329157050E-01          3.5470987063E-01          3.5381923570E-01          3.5504610354E-01          3.5148249969E-01          3.6316203656E-01          3.6222438476E-01          3.6277523350E-01          4.5320875011E+02          4.6424685893E+02          2.4745823405E+00          2.5185404598E+00          1.3820459328E+00          1.7401649445E+00          2.1084855853E+01          2.1411208414E+01          0.0000000000E+00          6.7498131273E-01          6.1225741296E+01          1.4750192895E+00          8.1480892864E+01          5.3242501607E+02          1.8477135074E+00          
2022-05-20                13:11:20.635              139.50787773              3348.189066               140.50787773              1653077480.636            0                         963                       1.4000329656E+02          4.5000721911E+01          2.7312500000E+01          4.5168976551E+01          4.5001412731E+01          4.7000000000E+01          0.0000000000E+00          3.7214059171E+04          0.0000000000E+00          3.4329029741E-01          3.5408415453E-01          3.5302547760E-01          3.5497838885E-01          3.5147861752E-01          3.6252424656E-01          3.6141168076E-01          3.6271352728E-01          4.5325491693E+02          4.6429065554E+02          2.4751583410E+00          2.5191129562E+00          1.3816190756E+00          1.6870247894E+00          2.1084855853E+01          2.1411111881E+01          0.0000000000E+00          6.7498131273E-01          6.1225741296E+01          1.4750192895E+00          8.1480892864E+01          5.3242501607E+02          1.8477135074E+00          
2022-05-20                13:11:20.953              139.50788141              3348.189154               140.50788141              1653077480.954            0                         963                       1.3999993896E+02          4.5000633240E+01          2.7312500000E+01          4.5168998718E+01          4.5001335144E+01          2.5000000000E+01          0.0000000000E+00          3.7213285156E+04          0.0000000000E+00          3.4931161909E-01          3.5396775123E-01          3.5297846673E-01          3.5493694366E-01          3.5764821053E-01          3.6240531885E-01          3.6136404189E-01          3.6267862997E-01          4.5327394545E+02          4.6430870784E+02          2.4753951588E+00          2.5193483209E+00          1.3814432475E+00          1.6651857971E+00          2.1084855853E+01          2.1411072117E+01          0.0000000000E+00          6.7498131273E-01          6.1225741296E+01          1.4750192895E+00          8.1480892864E+01          5.3326638116E+02          1.8477135074E+00          
2022-05-20                13:11:21.980              139.50789329              3348.189439               140.50789329              1653077481.980            0                         963                       1.3999967077E+02          4.5000633240E+01          2.7339891041E+01          4.5168998718E+01          4.5001335144E+01          4.7000000000E+01          0.0000000000E+00          3.7213025083E+04          0.0000000000E+00          3.6874734644E-01          3.5354886160E-01          3.5187799135E-01          3.5495736329E-01          3.7756226060E-01          3.6198362847E-01          3.6023727714E-01          3.6270699923E-01          4.5334835089E+02          4.6438027939E+02          2.4757750408E+00          2.5197166439E+00          1.3809036972E+00          1.5948321435E+00          2.1064182211E+01          2.1389950447E+01          0.0000000000E+00          7.2720633671E-01          6.1225741296E+01          1.5266146556E+00          8.1480892864E+01          5.3326638116E+02          1.8477135074E+00          
2022-05-20                13:11:22.765              139.50790237              3348.189657               140.50790237              1653077482.765            0                         963                       1.3999967077E+02          4.5000633240E+01          2.7339891041E+01          4.5168998718E+01          4.5001335144E+01          4.7000000000E+01          0.0000000000E+00          3.7213025083E+04          0.0000000000E+00          3.6874609475E-01          3.5340871250E-01          3.5154914297E-01          3.5499650980E-01          3.7755815506E-01          3.6184340607E-01          3.5990105560E-01          3.6275436013E-01          4.5339528259E+02          4.6442479883E+02          2.4760549254E+00          2.5199874906E+00          1.3804696566E+00          1.5407938609E+00          2.1064182211E+01          2.1389852380E+01          0.0000000000E+00          7.2720633671E-01          6.1225741296E+01          1.5266146556E+00          8.1480892864E+01          5.3326638116E+02          1.8477135074E+00          
2022-05-20                13:11:23.357              139.50790922              3348.189821               140.50790922              1653077483.357            0                         963                       1.3999610148E+02          4.5000633240E+01          2.7312500000E+01          4.5168998718E+01          4.5001335144E+01          2.0000000000E+00          0.0000000000E+00          3.7209395347E+04          0.0000000000E+00          3.7552749262E-01          3.5331288860E-01          3.5130728128E-01          3.5505307416E-01          3.8450544807E-01          3.6174753455E-01          3.5965400413E-01          3.6281953753E-01          4.5342152570E+02          4.6444899983E+02          2.4762545838E+00          2.5201801288E+00          1.3801228325E+00          1.5000270680E+00          2.1078718175E+01          2.1404539074E+01          0.0000000000E+00          7.2720633671E-01          6.1225741296E+01          1.5266146556E+00          8.1321478451E+01          5.3326638116E+02          1.4920228254E+00          
2022-05-20                13:11:24.010              139.50791679              3348.190003               140.50791679              1653077484.011            0                         963                       1.3999972979E+02          4.5000635147E+01          2.7312500000E+01          4.5169000626E+01          4.5001337687E+01          4.6000000000E+01          0.0000000000E+00          3.7210357096E+04          0.0000000000E+00          3.8300087270E-01          3.5403698578E-01          3.5154341079E-01          3.5512473518E-01          3.9214269642E-01          3.6248887996E-01          3.5989649082E-01          3.6289472511E-01          4.5346065046E+02          4.6446329750E+02          2.4764872135E+00          2.5203150845E+00          1.3769745168E+00          1.5269716581E+00          2.1078718175E+01          2.1403827145E+01          0.0000000000E+00          7.2720633671E-01          6.1267393231E+01          1.5266146556E+00          8.1321478451E+01          5.3326638116E+02          1.4920228254E+00          
2022-05-20                13:11:25.053              139.50792887              3348.190293               140.50792887              1653077485.054            0                         963                       1.4000023638E+02          4.5000724792E+01          2.7312500000E+01          4.5169090271E+01          4.5001457214E+01          4.7000000000E+01          0.0000000000E+00          3.7211666380E+04          0.0000000000E+00          3.9491934062E-01          3.5365890696E-01          3.5235065479E-01          3.5520424751E-01          4.0432074818E-01          3.6210287521E-01          3.6072379487E-01          3.6298343343E-01          4.5345402032E+02          4.6441543224E+02          2.4768621376E+00          2.5205344015E+00          1.3719572252E+00          1.5699416194E+00          2.1078718175E+01          2.1402692279E+01          0.0000000000E+00          7.7470630238E-01          6.1267393231E+01          1.3343532560E+00          8.1321478451E+01          5.3326638116E+02          1.4920228254E+00          
2022-05-20                13:11:25.822              139.50793777              3348.190506               140.50793777              1653077485.823            0                         963                       1.4000023638E+02          4.5000724792E+01          2.7312500000E+01          4.5169090271E+01          4.5001457214E+01          4.7000000000E+01          0.0000000000E+00          3.7211666380E+04          0.0000000000E+00          3.9488895512E-01          3.5349391198E-01          3.5382105445E-01          3.5525111143E-01          4.0426380084E-01          3.6193180143E-01          3.6223033587E-01          3.6303883394E-01          4.5344911493E+02          4.6438013681E+02          2.4771392217E+00          2.5206967784E+00          1.3682588979E+00          1.6015494880E+00          2.1078718175E+01          2.1401855509E+01          0.0000000000E+00          7.7470630238E-01          6.1267393231E+01          1.3343532560E+00          8.1321478451E+01          5.3326638116E+02          1.4920228254E+00          
2022-05-20                13:11:26.207              139.50794221              3348.190613               140.50794221              1653077486.207            0                         963                       1.4000283332E+02          4.5000724792E+01          2.7312500000E+01          4.5169090271E+01          4.5001457214E+01          2.5000000000E+01          0.0000000000E+00          3.7215538651E+04          0.0000000000E+00          4.0084877562E-01          3.5347693449E-01          3.5441634206E-01          3.5536772950E-01          4.1035689786E-01          3.6191116023E-01          3.6283953286E-01          3.6315985201E-01          4.5345584669E+02          4.6437191842E+02          2.4772880633E+00          2.5207885280E+00          1.3664317454E+00          1.6174595006E+00          2.1064172385E+01          2.1386669167E+01          0.0000000000E+00          7.7470630238E-01          6.1267393231E+01          1.3343532560E+00          8.1321478451E+01          5.3367197737E+02          1.4920228254E+00          
2022-05-20                13:11:27.293              139.50795479              3348.190915               140.50795479              1653077487.294            0                         963                       1.3999746006E+02          4.5000724792E+01          2.7312500000E+01          4.5169090271E+01          4.5001457214E+01          4.7000000000E+01          0.0000000000E+00          3.7210836335E+04          0.0000000000E+00          4.1769480753E-01          3.5413252835E-01          3.5684443570E-01          3.5544056586E-01          4.2757744796E-01          3.6257805429E-01          3.6532741228E-01          3.6324728963E-01          4.5343982848E+02          4.6431275094E+02          2.4780927849E+00          2.5214383988E+00          1.3611866816E+00          1.6622022963E+00          2.1078664995E+01          2.1400200800E+01          0.0000000000E+00          8.2465350157E-01          6.1267393231E+01          1.4976995342E+00          8.1321478451E+01          5.3367197737E+02          1.4920228254E+00          
2022-05-20                13:11:28.091              139.50796402              3348.191136               140.50796402              1653077488.091            0                         963                       1.3999746006E+02          4.5000724792E+01          2.7312500000E+01          4.5169090271E+01          4.5001457214E+01          4.7000000000E+01          0.0000000000E+00          3.7210836335E+04          0.0000000000E+00          4.1766327929E-01          3.5506675861E-01          3.5764522995E-01          3.5559215009E-01          4.2751682573E-01          3.6353019651E-01          3.6614718147E-01          3.6340940961E-01          4.5343475865E+02          4.6427621814E+02          2.4786917131E+00          2.5219239186E+00          1.3573560334E+00          1.6949606723E+00          2.1078664995E+01          2.1399333474E+01          0.0000000000E+00          8.2465350157E-01          6.1267393231E+01          1.4976995342E+00          8.1321478451E+01          5.3367197737E+02          1.4920228254E+00          
2022-05-20                13:11:28.681              139.50797086              3348.191301               140.50797086              1653077488.682            0                         963                       1.4000103760E+02          4.5000724792E+01          2.7312500000E+01          4.5169090271E+01          4.5001457214E+01          2.0000000000E+00          0.0000000000E+00          3.7211238816E+04          0.0000000000E+00          4.1191058810E-01          3.5629724181E-01          3.5837233189E-01          3.5573618702E-01          4.2160329982E-01          3.6478608086E-01          3.6689130309E-01          3.6355824309E-01          4.5343098815E+02          4.6424912422E+02          2.4791362617E+00          2.5222843644E+00          1.3545160218E+00          1.7192041141E+00          2.1078664995E+01          2.1398690303E+01          0.0000000000E+00          8.2465350157E-01          6.1267393231E+01          1.4976995342E+00          7.9888695330E+01          5.3367197737E+02          1.7109926585E+00          
2022-05-20                13:11:29.354              139.50797863              3348.191487               140.50797863              1653077489.354            0                         963                       1.3999690247E+02          4.5000724792E+01          2.7312500000E+01          4.5169090271E+01          4.5001457214E+01          4.6000000000E+01          0.0000000000E+00          3.7207683594E+04          0.0000000000E+00          4.0541567496E-01          3.5736597080E-01          3.5911178512E-01          3.5589578981E-01          4.1497384438E-01          3.6587729611E-01          3.6764846950E-01          3.6372833924E-01          4.5342672049E+02          4.6427138392E+02          2.4796417474E+00          2.5229040618E+00          1.3577711359E+00          1.8703865242E+00          2.1078664995E+01          2.1399427471E+01          0.0000000000E+00          8.2465350157E-01          6.1262773669E+01          1.4976995342E+00          7.9888695330E+01          5.3367197737E+02          1.7109926585E+00          
2022-05-20                13:11:30.411              139.50799088              3348.191781               140.50799088              1653077490.412            0                         963                       1.3999697000E+02          4.5000990805E+01          2.7312500000E+01          4.5169060714E+01          4.5001516328E+01          4.7000000000E+01          0.0000000000E+00          3.7205622862E+04          0.0000000000E+00          3.9519010338E-01          3.5807057119E-01          3.5982094545E-01          3.5605246263E-01          4.0453486780E-01          3.6659657268E-01          3.6837498099E-01          3.6390106988E-01          4.5353305609E+02          4.6442217859E+02          2.4804310199E+00          2.5238730443E+00          1.3628928792E+00          2.1084097779E+00          2.1078838137E+01          2.1400762881E+01          0.0000000000E+00          7.7480959612E-01          6.1262773669E+01          1.3102749492E+00          7.9888695330E+01          5.3367197737E+02          1.7109926585E+00          
2022-05-20                13:11:31.232              139.50800037              3348.192009               140.50800037              1653077491.232            0                         963                       1.3999697000E+02          4.5000990805E+01          2.7312500000E+01          4.5169060714E+01          4.5001516328E+01          4.7000000000E+01          0.0000000000E+00          3.7205622862E+04          0.0000000000E+00          3.9521414131E-01          3.5847803106E-01          3.6069280015E-01          3.5615329499E-01          4.0458722849E-01          3.6701265115E-01          3.6926838371E-01          3.6401158751E-01          4.5361557114E+02          4.6453918097E+02          2.4810422548E+00          2.5246236738E+00          1.3668636579E+00          2.2929563282E+00          2.1078838137E+01          2.1401661610E+01          0.0000000000E+00          7.7480959612E-01          6.1262773669E+01          1.3102749492E+00          7.9888695330E+01          5.3367197737E+02          1.7109926585E+00          
2022-05-20                13:11:31.621              139.50800488              3348.192117               140.50800488              1653077491.622            0                         963                       1.3999449158E+02          4.5000999451E+01          2.7312500000E+01          4.5169059753E+01          4.5001518250E+01          2.5000000000E+01          0.0000000000E+00          3.7200519531E+04          0.0000000000E+00          3.7764957962E-01          3.5844698883E-01          3.6090744293E-01          3.5620827270E-01          3.8660432656E-01          3.6698023223E-01          3.6948782602E-01          3.6406936945E-01          4.5365465323E+02          4.6459466998E+02          2.4813341137E+00          2.5249818873E+00          1.3687522403E+00          2.3805799338E+00          2.1079042611E+01          2.1402296652E+01          0.0000000000E+00          7.7480959612E-01          6.1262773669E+01          1.3102749492E+00          7.9888695330E+01          5.3454444472E+02          1.7109926585E+00          
2022-05-20                13:11:32.720              139.50801759              3348.192422               140.50801759              1653077492.720            0                         963                       1.4000028423E+02          4.5000999451E+01          2.7312500000E+01          4.5169059753E+01          4.5001518250E+01          4.7000000000E+01          0.0000000000E+00          3.7198714182E+04          0.0000000000E+00          3.2819885343E-01          3.5746155667E-01          3.6117389228E-01          3.5613953282E-01          3.3596931130E-01          3.6597108346E-01          3.6976201598E-01          3.6401220767E-01          4.5376503404E+02          4.6475127961E+02          2.4818619222E+00          2.5256914139E+00          1.3740711484E+00          2.6272787389E+00          2.1079042611E+01          2.1403500004E+01          0.0000000000E+00          6.4308885092E-01          6.1262773669E+01          1.4014352311E+00          7.9888695330E+01          5.3454444472E+02          1.7109926585E+00          
2022-05-20                13:11:33.500              139.50802662              3348.192639               140.50802662              1653077493.500            0                         963                       1.4000028423E+02          4.5000999451E+01          2.7312500000E+01          4.5169059753E+01          4.5001518250E+01          4.7000000000E+01          0.0000000000E+00          3.7198714182E+04          0.0000000000E+00          3.2822169984E-01          3.5678966448E-01          3.6057871295E-01          3.5607127021E-01          3.3601449714E-01          3.6528307865E-01          3.6915287765E-01          3.6394974715E-01          4.5384351444E+02          4.6486262752E+02          2.4822342612E+00          2.5261928848E+00          1.3778505610E+00          2.8028231493E+00          2.1079042611E+01          2.1404354802E+01          0.0000000000E+00          6.4308885092E-01          6.1262773669E+01          1.4014352311E+00          7.9888695330E+01          5.3454444472E+02          1.7109926585E+00          
2022-05-20                13:11:34.099              139.50803356              3348.192806               140.50803356              1653077494.100            0                         963                       1.4000023097E+02          4.5000828051E+01          2.7312500000E+01          4.5169059753E+01          4.5001569670E+01          2.0000000000E+00          0.0000000000E+00          3.7199664491E+04          0.0000000000E+00          3.4851762540E-01          3.5710645404E-01          3.6024369531E-01          3.5605195143E-01          3.5683027404E-01          3.6560768019E-01          3.6881044487E-01          3.6393153878E-01          4.5390419855E+02          4.6494861654E+02          2.4825195005E+00          2.5265774852E+00          1.3807589261E+00          2.9380310333E+00          2.1078606098E+01          2.1404569052E+01          0.0000000000E+00          6.4308885092E-01          6.1262773669E+01          1.4014352311E+00          8.1359375631E+01          5.3454444472E+02          2.9308677320E+00          
2022-05-20                13:11:34.767              139.50804130              3348.192991               140.50804130              1653077494.768            0                         963                       1.4000062561E+02          4.5000694275E+01          2.7312500000E+01          4.5169059753E+01          4.5001609802E+01          4.6000000000E+01          0.0000000000E+00          3.7200070312E+04          0.0000000000E+00          3.7110872150E-01          3.5798707632E-01          3.6010980564E-01          3.5609563519E-01          3.7999520443E-01          3.6650970572E-01          3.6867422959E-01          3.6398386640E-01          4.5397143768E+02          4.6503482737E+02          2.4828366913E+00          2.5269689187E+00          1.3828736584E+00          2.9879580951E+00          2.1078606098E+01          2.1405047150E+01          0.0000000000E+00          6.4308885092E-01          6.1336302638E+01          1.4014352311E+00          8.1359375631E+01          5.3454444472E+02          2.9308677320E+00          
2022-05-20                13:11:35.808              139.50805333              3348.193280               140.50805333              1653077495.808            0                         963                       1.4000162704E+02          4.5000694275E+01          2.7312500000E+01          4.5169059753E+01          4.5001609802E+01          4.7000000000E+01          0.0000000000E+00          3.7200541872E+04          0.0000000000E+00          4.0628348082E-01          3.5992454418E-01          3.6032843789E-01          3.5622662186E-01          4.1606695299E-01          3.6849507194E-01          3.6889960772E-01          3.6413184228E-01          4.5393215976E+02          4.6502163262E+02          2.4833443495E+00          2.5275926443E+00          1.3861815732E+00          3.0657575522E+00          2.1071454252E+01          2.1398529832E+01          0.0000000000E+00          8.0222796398E-01          6.1336302638E+01          1.5239445025E+00          8.1359375631E+01          5.3454444472E+02          2.9308677320E+00          
2022-05-20                13:11:36.601              139.50806251              3348.193500               140.50806251              1653077496.601            0                         963                       1.4000162704E+02          4.5000694275E+01          2.7312500000E+01          4.5169059753E+01          4.5001609802E+01          4.7000000000E+01          0.0000000000E+00          3.7200541872E+04          0.0000000000E+00          4.0630076521E-01          3.6236313280E-01          3.6038810336E-01          3.5635468872E-01          4.1610275775E-01          3.7099358840E-01          3.6896232896E-01          3.6426476022E-01          4.5389871688E+02          4.6500799506E+02          2.4837293225E+00          2.5280661296E+00          1.3886969411E+00          3.1248024160E+00          2.1071454252E+01          2.1399098097E+01          0.0000000000E+00          8.0222796398E-01          6.1336302638E+01          1.5239445025E+00          8.1359375631E+01          5.3454444472E+02          2.9308677320E+00          
2022-05-20                13:11:36.928              139.50806631              3348.193591               140.50806631              1653077496.929            0                         963                       1.4000303650E+02          4.5000694275E+01          2.7312500000E+01          4.5169059753E+01          4.5001609802E+01          2.5000000000E+01          0.0000000000E+00          3.7202761719E+04          0.0000000000E+00          3.8976869654E-01          3.6303156118E-01          3.6076000961E-01          3.5641750786E-01          3.9916566281E-01          3.7168071217E-01          3.6934464964E-01          3.6433712777E-01          4.5388485235E+02          4.6500232215E+02          2.4838897813E+00          2.5282632332E+00          1.3897374523E+00          3.1490862219E+00          2.1071454252E+01          2.1399333140E+01          0.0000000000E+00          8.0222796398E-01          6.1336302638E+01          1.5239445025E+00          8.1359375631E+01          5.3509436010E+02          2.9308677320E+00          
2022-05-20                13:11:37.933              139.50807793              3348.193870               140.50807793              1653077497.933            0                         963                       1.4000143407E+02          4.5000694275E+01          2.7362893462E+01          4.5169059753E+01          4.5001609802E+01          4.7000000000E+01          0.0000000000E+00          3.7201405134E+04          0.0000000000E+00          3.3916441003E-01          3.6505635107E-01          3.5967334024E-01          3.5635091968E-01          3.4731769156E-01          3.7375115355E-01          3.6823320423E-01          3.6427692765E-01          4.5384242075E+02          4.6498496692E+02          2.4845428251E+00          2.5290314073E+00          1.3929228152E+00          3.2234181673E+00          2.1071454252E+01          2.1400052583E+01          0.0000000000E+00          6.7239137397E-01          6.1336302638E+01          1.6960216582E+00          8.1359375631E+01          5.3509436010E+02          2.9308677320E+00          
